timestamp,log_type,event_type,source_ip,destination_ip,user,severity,message
2025-07-30 19:55:23,IDS,Data Exfiltration,192.168.1.71,10.0.0.45,user1,Low,Data Exfiltration from 192.168.1.71 to 10.0.0.45 using user user1
2025-08-01 06:24:23,System,Phishing Attempt,192.168.1.95,10.0.0.13,admin,High,Phishing Attempt from 192.168.1.95 to 10.0.0.13 using user admin
2025-08-01 03:14:23,System,Malware Signature Detected,192.168.1.32,10.0.0.33,admin,Medium,Malware Signature Detected from 192.168.1.32 to 10.0.0.33 using user admin
2025-08-01 13:28:23,Authentication,Suspicious File Executed,192.168.1.77,10.0.0.9,root,Critical,Suspicious File Executed from 192.168.1.77 to 10.0.0.9 using user root
2025-08-01 16:52:23,Application,Anomaly Detected,192.168.1.19,10.0.0.15,guest,High,Anomaly Detected from 192.168.1.19 to 10.0.0.15 using user guest
2025-07-31 15:50:23,IDS,Login Failure,192.168.1.37,10.0.0.33,admin,Medium,Login Failure from 192.168.1.37 to 10.0.0.33 using user admin
2025-08-03 21:53:23,Authentication,Phishing Attempt,192.168.1.8,10.0.0.10,guest,High,Phishing Attempt from 192.168.1.8 to 10.0.0.10 using user guest
2025-08-03 23:40:23,Application,Brute Force Attack,192.168.1.69,10.0.0.36,service_account,Critical,Brute Force Attack from 192.168.1.69 to 10.0.0.36 using user service_account
2025-07-29 10:38:23,Application,RDP Connection,192.168.1.66,10.0.0.15,guest,Medium,RDP Connection from 192.168.1.66 to 10.0.0.15 using user guest
2025-08-02 21:18:23,Authentication,Suspicious File Executed,192.168.1.34,10.0.0.2,service_account,Medium,Suspicious File Executed from 192.168.1.34 to 10.0.0.2 using user service_account
2025-08-02 04:19:23,Firewall,Port Scan Detected,192.168.1.28,10.0.0.21,admin,Medium,Port Scan Detected from 192.168.1.28 to 10.0.0.21 using user admin
2025-08-03 03:22:23,System,Data Exfiltration,192.168.1.68,10.0.0.37,user1,Medium,Data Exfiltration from 192.168.1.68 to 10.0.0.37 using user user1
2025-08-04 17:43:23,Application,Anomaly Detected,192.168.1.32,10.0.0.12,guest,Critical,Anomaly Detected from 192.168.1.32 to 10.0.0.12 using user guest
2025-08-02 04:37:23,Application,Privilege Escalation,192.168.1.53,10.0.0.48,guest,Medium,Privilege Escalation from 192.168.1.53 to 10.0.0.48 using user guest
2025-07-31 16:50:23,Authentication,RDP Connection,192.168.1.8,10.0.0.5,guest,Low,RDP Connection from 192.168.1.8 to 10.0.0.5 using user guest
2025-07-29 09:58:23,System,Data Exfiltration,192.168.1.10,10.0.0.11,root,Low,Data Exfiltration from 192.168.1.10 to 10.0.0.11 using user root
2025-08-02 05:51:23,System,Login Failure,192.168.1.82,10.0.0.49,admin,High,Login Failure from 192.168.1.82 to 10.0.0.49 using user admin
2025-08-02 04:10:23,Authentication,Brute Force Attack,192.168.1.93,10.0.0.37,admin,High,Brute Force Attack from 192.168.1.93 to 10.0.0.37 using user admin
2025-08-02 15:18:23,Application,Login Failure,192.168.1.45,10.0.0.7,guest,High,Login Failure from 192.168.1.45 to 10.0.0.7 using user guest
2025-08-02 19:19:23,Authentication,Unauthorized Access Attempt,192.168.1.30,10.0.0.29,service_account,Critical,Unauthorized Access Attempt from 192.168.1.30 to 10.0.0.29 using user service_account
2025-07-31 10:06:23,Application,Data Exfiltration,192.168.1.49,10.0.0.34,guest,Medium,Data Exfiltration from 192.168.1.49 to 10.0.0.34 using user guest
2025-08-04 18:24:23,System,Anomaly Detected,192.168.1.17,10.0.0.15,service_account,High,Anomaly Detected from 192.168.1.17 to 10.0.0.15 using user service_account
2025-08-04 04:55:23,Firewall,Suspicious File Executed,192.168.1.31,10.0.0.15,guest,High,Suspicious File Executed from 192.168.1.31 to 10.0.0.15 using user guest
2025-08-04 14:12:23,IDS,Unauthorized Access Attempt,192.168.1.61,10.0.0.29,user1,Medium,Unauthorized Access Attempt from 192.168.1.61 to 10.0.0.29 using user user1
2025-08-02 08:23:23,Firewall,Unauthorized Access Attempt,192.168.1.11,10.0.0.8,admin,Low,Unauthorized Access Attempt from 192.168.1.11 to 10.0.0.8 using user admin
2025-08-02 04:07:23,IDS,Malware Signature Detected,192.168.1.74,10.0.0.43,admin,Medium,Malware Signature Detected from 192.168.1.74 to 10.0.0.43 using user admin
2025-08-01 18:38:23,Authentication,Login Success,192.168.1.94,10.0.0.29,admin,Low,Login Success from 192.168.1.94 to 10.0.0.29 using user admin
2025-07-30 11:00:23,Application,Suspicious File Executed,192.168.1.38,10.0.0.44,admin,High,Suspicious File Executed from 192.168.1.38 to 10.0.0.44 using user admin
2025-07-30 05:37:23,System,Brute Force Attack,192.168.1.52,10.0.0.31,admin,Medium,Brute Force Attack from 192.168.1.52 to 10.0.0.31 using user admin
2025-08-04 08:30:23,Application,Login Failure,192.168.1.62,10.0.0.19,root,Medium,Login Failure from 192.168.1.62 to 10.0.0.19 using user root
2025-07-29 13:11:23,IDS,Phishing Attempt,192.168.1.97,10.0.0.28,admin,Low,Phishing Attempt from 192.168.1.97 to 10.0.0.28 using user admin
2025-08-01 05:10:23,Application,Unauthorized Access Attempt,192.168.1.32,10.0.0.31,user1,Low,Unauthorized Access Attempt from 192.168.1.32 to 10.0.0.31 using user user1
2025-08-02 14:15:23,System,Data Exfiltration,192.168.1.70,10.0.0.2,root,Medium,Data Exfiltration from 192.168.1.70 to 10.0.0.2 using user root
2025-07-31 21:10:23,System,Anomaly Detected,192.168.1.16,10.0.0.2,guest,Medium,Anomaly Detected from 192.168.1.16 to 10.0.0.2 using user guest
2025-07-30 13:47:23,Firewall,Login Failure,192.168.1.11,10.0.0.46,service_account,Medium,Login Failure from 192.168.1.11 to 10.0.0.46 using user service_account
2025-08-01 15:59:23,System,Malware Signature Detected,192.168.1.23,10.0.0.36,admin,High,Malware Signature Detected from 192.168.1.23 to 10.0.0.36 using user admin
2025-07-31 20:31:23,Application,Login Success,192.168.1.43,10.0.0.36,admin,High,Login Success from 192.168.1.43 to 10.0.0.36 using user admin
2025-08-04 11:09:23,Firewall,Phishing Attempt,192.168.1.52,10.0.0.19,guest,High,Phishing Attempt from 192.168.1.52 to 10.0.0.19 using user guest
2025-08-02 14:36:23,Authentication,RDP Connection,192.168.1.95,10.0.0.4,admin,Low,RDP Connection from 192.168.1.95 to 10.0.0.4 using user admin
2025-08-04 23:29:23,Authentication,Privilege Escalation,192.168.1.7,10.0.0.46,admin,Critical,Privilege Escalation from 192.168.1.7 to 10.0.0.46 using user admin
2025-07-29 13:20:23,Firewall,Malware Signature Detected,192.168.1.49,10.0.0.10,root,Critical,Malware Signature Detected from 192.168.1.49 to 10.0.0.10 using user root
2025-08-04 13:47:23,Application,Login Success,192.168.1.50,10.0.0.6,guest,High,Login Success from 192.168.1.50 to 10.0.0.6 using user guest
2025-07-31 18:37:23,Application,Anomaly Detected,192.168.1.77,10.0.0.43,admin,High,Anomaly Detected from 192.168.1.77 to 10.0.0.43 using user admin
2025-08-04 15:12:23,Authentication,Port Scan Detected,192.168.1.76,10.0.0.26,guest,High,Port Scan Detected from 192.168.1.76 to 10.0.0.26 using user guest
2025-07-31 10:12:23,Application,Brute Force Attack,192.168.1.65,10.0.0.3,guest,Critical,Brute Force Attack from 192.168.1.65 to 10.0.0.3 using user guest
2025-07-30 16:37:23,Application,Malware Signature Detected,192.168.1.77,10.0.0.17,user1,Low,Malware Signature Detected from 192.168.1.77 to 10.0.0.17 using user user1
2025-08-02 09:29:23,IDS,Phishing Attempt,192.168.1.91,10.0.0.38,root,High,Phishing Attempt from 192.168.1.91 to 10.0.0.38 using user root
2025-08-05 04:20:23,Application,Login Failure,192.168.1.29,10.0.0.8,guest,Critical,Login Failure from 192.168.1.29 to 10.0.0.8 using user guest
2025-08-01 02:54:23,Application,Port Scan Detected,192.168.1.26,10.0.0.35,service_account,Medium,Port Scan Detected from 192.168.1.26 to 10.0.0.35 using user service_account
2025-07-29 13:40:23,IDS,Brute Force Attack,192.168.1.92,10.0.0.48,root,Low,Brute Force Attack from 192.168.1.92 to 10.0.0.48 using user root
2025-07-30 05:20:23,Application,Login Success,192.168.1.41,10.0.0.17,user1,Medium,Login Success from 192.168.1.41 to 10.0.0.17 using user user1
2025-07-31 09:56:23,System,Phishing Attempt,192.168.1.74,10.0.0.20,root,Low,Phishing Attempt from 192.168.1.74 to 10.0.0.20 using user root
2025-07-29 15:07:23,System,Privilege Escalation,192.168.1.17,10.0.0.21,root,High,Privilege Escalation from 192.168.1.17 to 10.0.0.21 using user root
2025-08-04 13:47:23,Firewall,Malware Signature Detected,192.168.1.15,10.0.0.4,root,Critical,Malware Signature Detected from 192.168.1.15 to 10.0.0.4 using user root
2025-07-30 02:36:23,IDS,Malware Signature Detected,192.168.1.73,10.0.0.21,guest,Critical,Malware Signature Detected from 192.168.1.73 to 10.0.0.21 using user guest
2025-07-31 05:41:23,System,Data Exfiltration,192.168.1.16,10.0.0.44,admin,Low,Data Exfiltration from 192.168.1.16 to 10.0.0.44 using user admin
2025-07-30 09:16:23,System,Login Failure,192.168.1.55,10.0.0.44,root,High,Login Failure from 192.168.1.55 to 10.0.0.44 using user root
2025-07-31 09:12:23,Application,Suspicious File Executed,192.168.1.77,10.0.0.35,service_account,Low,Suspicious File Executed from 192.168.1.77 to 10.0.0.35 using user service_account
2025-07-30 15:40:23,System,Login Success,192.168.1.28,10.0.0.7,admin,High,Login Success from 192.168.1.28 to 10.0.0.7 using user admin
2025-07-31 17:50:23,Authentication,Suspicious File Executed,192.168.1.32,10.0.0.12,root,Medium,Suspicious File Executed from 192.168.1.32 to 10.0.0.12 using user root
2025-08-03 07:05:23,IDS,Suspicious File Executed,192.168.1.81,10.0.0.36,service_account,Medium,Suspicious File Executed from 192.168.1.81 to 10.0.0.36 using user service_account
2025-07-31 20:37:23,Authentication,Data Exfiltration,192.168.1.95,10.0.0.32,service_account,Critical,Data Exfiltration from 192.168.1.95 to 10.0.0.32 using user service_account
2025-07-31 23:48:23,Application,Data Exfiltration,192.168.1.68,10.0.0.33,root,High,Data Exfiltration from 192.168.1.68 to 10.0.0.33 using user root
2025-08-04 15:49:23,Application,Phishing Attempt,192.168.1.62,10.0.0.45,service_account,Critical,Phishing Attempt from 192.168.1.62 to 10.0.0.45 using user service_account
2025-08-02 22:49:23,Authentication,Login Failure,192.168.1.52,10.0.0.45,guest,Medium,Login Failure from 192.168.1.52 to 10.0.0.45 using user guest
2025-07-31 15:11:23,Authentication,Port Scan Detected,192.168.1.32,10.0.0.38,service_account,High,Port Scan Detected from 192.168.1.32 to 10.0.0.38 using user service_account
2025-08-04 23:57:23,Application,Brute Force Attack,192.168.1.94,10.0.0.20,guest,Critical,Brute Force Attack from 192.168.1.94 to 10.0.0.20 using user guest
2025-08-01 12:12:23,Authentication,Login Success,192.168.1.67,10.0.0.5,user1,High,Login Success from 192.168.1.67 to 10.0.0.5 using user user1
2025-08-02 19:43:23,Authentication,Privilege Escalation,192.168.1.5,10.0.0.3,service_account,Critical,Privilege Escalation from 192.168.1.5 to 10.0.0.3 using user service_account
2025-07-29 21:55:23,Application,Privilege Escalation,192.168.1.49,10.0.0.21,user1,Low,Privilege Escalation from 192.168.1.49 to 10.0.0.21 using user user1
2025-08-03 11:35:23,Authentication,Login Success,192.168.1.56,10.0.0.48,service_account,Critical,Login Success from 192.168.1.56 to 10.0.0.48 using user service_account
2025-08-03 05:04:23,IDS,RDP Connection,192.168.1.10,10.0.0.47,admin,High,RDP Connection from 192.168.1.10 to 10.0.0.47 using user admin
2025-07-29 12:43:23,IDS,Malware Signature Detected,192.168.1.79,10.0.0.23,guest,High,Malware Signature Detected from 192.168.1.79 to 10.0.0.23 using user guest
2025-08-03 17:41:23,Application,RDP Connection,192.168.1.98,10.0.0.42,user1,Critical,RDP Connection from 192.168.1.98 to 10.0.0.42 using user user1
2025-07-31 00:41:23,Firewall,Suspicious File Executed,192.168.1.95,10.0.0.37,root,Medium,Suspicious File Executed from 192.168.1.95 to 10.0.0.37 using user root
2025-08-05 00:50:23,Firewall,Anomaly Detected,192.168.1.94,10.0.0.24,guest,Low,Anomaly Detected from 192.168.1.94 to 10.0.0.24 using user guest
2025-08-02 10:37:23,System,Phishing Attempt,192.168.1.12,10.0.0.49,guest,Critical,Phishing Attempt from 192.168.1.12 to 10.0.0.49 using user guest
2025-07-29 10:57:23,Application,Unauthorized Access Attempt,192.168.1.30,10.0.0.45,user1,Low,Unauthorized Access Attempt from 192.168.1.30 to 10.0.0.45 using user user1
2025-08-03 18:19:23,Firewall,Data Exfiltration,192.168.1.49,10.0.0.30,user1,Critical,Data Exfiltration from 192.168.1.49 to 10.0.0.30 using user user1
2025-07-31 03:21:23,Firewall,Privilege Escalation,192.168.1.62,10.0.0.21,user1,Medium,Privilege Escalation from 192.168.1.62 to 10.0.0.21 using user user1
2025-07-30 19:26:23,System,Malware Signature Detected,192.168.1.30,10.0.0.4,admin,Critical,Malware Signature Detected from 192.168.1.30 to 10.0.0.4 using user admin
2025-08-04 09:04:23,Authentication,Brute Force Attack,192.168.1.10,10.0.0.1,guest,Low,Brute Force Attack from 192.168.1.10 to 10.0.0.1 using user guest
2025-08-03 21:44:23,Firewall,Privilege Escalation,192.168.1.64,10.0.0.4,guest,Critical,Privilege Escalation from 192.168.1.64 to 10.0.0.4 using user guest
2025-07-29 18:02:23,System,Port Scan Detected,192.168.1.23,10.0.0.38,service_account,Low,Port Scan Detected from 192.168.1.23 to 10.0.0.38 using user service_account
2025-08-04 02:31:23,Firewall,Phishing Attempt,192.168.1.61,10.0.0.18,root,Medium,Phishing Attempt from 192.168.1.61 to 10.0.0.18 using user root
2025-07-30 13:26:23,Firewall,Data Exfiltration,192.168.1.62,10.0.0.18,guest,Critical,Data Exfiltration from 192.168.1.62 to 10.0.0.18 using user guest
2025-08-02 09:50:23,System,Unauthorized Access Attempt,192.168.1.9,10.0.0.25,service_account,High,Unauthorized Access Attempt from 192.168.1.9 to 10.0.0.25 using user service_account
2025-08-02 05:20:23,Authentication,Unauthorized Access Attempt,192.168.1.78,10.0.0.1,user1,Medium,Unauthorized Access Attempt from 192.168.1.78 to 10.0.0.1 using user user1
2025-07-30 16:26:23,Firewall,Login Failure,192.168.1.89,10.0.0.8,root,High,Login Failure from 192.168.1.89 to 10.0.0.8 using user root
2025-08-02 07:18:23,Firewall,Brute Force Attack,192.168.1.8,10.0.0.39,service_account,Low,Brute Force Attack from 192.168.1.8 to 10.0.0.39 using user service_account
2025-08-02 09:27:23,IDS,Data Exfiltration,192.168.1.54,10.0.0.38,service_account,High,Data Exfiltration from 192.168.1.54 to 10.0.0.38 using user service_account
2025-07-31 04:07:23,Application,RDP Connection,192.168.1.37,10.0.0.47,guest,Medium,RDP Connection from 192.168.1.37 to 10.0.0.47 using user guest
2025-08-03 18:30:23,IDS,Brute Force Attack,192.168.1.56,10.0.0.32,guest,Critical,Brute Force Attack from 192.168.1.56 to 10.0.0.32 using user guest
2025-07-30 21:38:23,Application,Unauthorized Access Attempt,192.168.1.84,10.0.0.32,admin,Low,Unauthorized Access Attempt from 192.168.1.84 to 10.0.0.32 using user admin
2025-08-04 04:28:23,Authentication,RDP Connection,192.168.1.82,10.0.0.45,user1,Critical,RDP Connection from 192.168.1.82 to 10.0.0.45 using user user1
2025-08-02 08:01:23,System,Suspicious File Executed,192.168.1.78,10.0.0.23,admin,Medium,Suspicious File Executed from 192.168.1.78 to 10.0.0.23 using user admin
2025-07-29 09:57:23,System,Suspicious File Executed,192.168.1.7,10.0.0.40,root,High,Suspicious File Executed from 192.168.1.7 to 10.0.0.40 using user root
2025-07-31 14:19:23,IDS,Anomaly Detected,192.168.1.53,10.0.0.34,admin,Critical,Anomaly Detected from 192.168.1.53 to 10.0.0.34 using user admin
2025-07-29 22:33:23,Application,Login Success,192.168.1.20,10.0.0.44,service_account,Medium,Login Success from 192.168.1.20 to 10.0.0.44 using user service_account
2025-08-04 23:31:23,System,Brute Force Attack,192.168.1.71,10.0.0.17,root,High,Brute Force Attack from 192.168.1.71 to 10.0.0.17 using user root
2025-08-01 13:21:23,IDS,Port Scan Detected,192.168.1.60,10.0.0.17,service_account,High,Port Scan Detected from 192.168.1.60 to 10.0.0.17 using user service_account
2025-08-02 20:06:23,Application,Unauthorized Access Attempt,192.168.1.52,10.0.0.41,user1,Low,Unauthorized Access Attempt from 192.168.1.52 to 10.0.0.41 using user user1
2025-08-02 18:33:23,Application,Phishing Attempt,192.168.1.12,10.0.0.33,service_account,Low,Phishing Attempt from 192.168.1.12 to 10.0.0.33 using user service_account
2025-08-03 05:21:23,Authentication,Login Failure,192.168.1.9,10.0.0.42,admin,Critical,Login Failure from 192.168.1.9 to 10.0.0.42 using user admin
2025-08-01 16:47:23,Application,Login Failure,192.168.1.59,10.0.0.40,user1,High,Login Failure from 192.168.1.59 to 10.0.0.40 using user user1
2025-08-02 16:30:23,Authentication,RDP Connection,192.168.1.3,10.0.0.10,service_account,Low,RDP Connection from 192.168.1.3 to 10.0.0.10 using user service_account
2025-08-02 08:03:23,Application,Port Scan Detected,192.168.1.9,10.0.0.3,root,Critical,Port Scan Detected from 192.168.1.9 to 10.0.0.3 using user root
2025-08-01 18:16:23,Authentication,Privilege Escalation,192.168.1.83,10.0.0.49,guest,Low,Privilege Escalation from 192.168.1.83 to 10.0.0.49 using user guest
2025-08-05 06:35:23,IDS,RDP Connection,192.168.1.60,10.0.0.11,root,High,RDP Connection from 192.168.1.60 to 10.0.0.11 using user root
2025-08-01 07:04:23,Authentication,Login Failure,192.168.1.58,10.0.0.12,root,Medium,Login Failure from 192.168.1.58 to 10.0.0.12 using user root
2025-07-31 10:11:23,Authentication,Unauthorized Access Attempt,192.168.1.65,10.0.0.15,service_account,Low,Unauthorized Access Attempt from 192.168.1.65 to 10.0.0.15 using user service_account
2025-08-01 08:46:23,Application,Anomaly Detected,192.168.1.26,10.0.0.33,guest,Medium,Anomaly Detected from 192.168.1.26 to 10.0.0.33 using user guest
2025-07-31 15:05:23,Authentication,Malware Signature Detected,192.168.1.80,10.0.0.18,guest,High,Malware Signature Detected from 192.168.1.80 to 10.0.0.18 using user guest
2025-08-04 07:07:23,Authentication,Login Failure,192.168.1.63,10.0.0.40,user1,Critical,Login Failure from 192.168.1.63 to 10.0.0.40 using user user1
2025-08-04 12:04:23,Application,Brute Force Attack,192.168.1.72,10.0.0.45,user1,High,Brute Force Attack from 192.168.1.72 to 10.0.0.45 using user user1
2025-08-03 06:56:23,Application,Port Scan Detected,192.168.1.54,10.0.0.36,root,Medium,Port Scan Detected from 192.168.1.54 to 10.0.0.36 using user root
2025-07-31 00:39:23,Application,Login Success,192.168.1.22,10.0.0.13,service_account,Medium,Login Success from 192.168.1.22 to 10.0.0.13 using user service_account
2025-08-02 20:45:23,Firewall,Unauthorized Access Attempt,192.168.1.4,10.0.0.31,service_account,Medium,Unauthorized Access Attempt from 192.168.1.4 to 10.0.0.31 using user service_account
2025-08-02 06:44:23,IDS,Anomaly Detected,192.168.1.23,10.0.0.37,user1,Critical,Anomaly Detected from 192.168.1.23 to 10.0.0.37 using user user1
2025-08-04 23:20:23,Authentication,Unauthorized Access Attempt,192.168.1.71,10.0.0.42,user1,Critical,Unauthorized Access Attempt from 192.168.1.71 to 10.0.0.42 using user user1
2025-07-29 14:32:23,System,Unauthorized Access Attempt,192.168.1.62,10.0.0.16,admin,Low,Unauthorized Access Attempt from 192.168.1.62 to 10.0.0.16 using user admin
2025-07-30 18:55:23,Firewall,Port Scan Detected,192.168.1.9,10.0.0.46,service_account,Low,Port Scan Detected from 192.168.1.9 to 10.0.0.46 using user service_account
2025-07-30 10:14:23,System,Data Exfiltration,192.168.1.98,10.0.0.10,service_account,Low,Data Exfiltration from 192.168.1.98 to 10.0.0.10 using user service_account
2025-07-30 02:18:23,IDS,Malware Signature Detected,192.168.1.48,10.0.0.40,user1,Critical,Malware Signature Detected from 192.168.1.48 to 10.0.0.40 using user user1
2025-08-01 21:54:23,Firewall,Login Success,192.168.1.37,10.0.0.25,guest,Medium,Login Success from 192.168.1.37 to 10.0.0.25 using user guest
2025-07-31 09:38:23,Authentication,Malware Signature Detected,192.168.1.40,10.0.0.11,root,Low,Malware Signature Detected from 192.168.1.40 to 10.0.0.11 using user root
2025-08-04 17:43:23,IDS,Login Success,192.168.1.52,10.0.0.12,user1,Medium,Login Success from 192.168.1.52 to 10.0.0.12 using user user1
2025-07-31 04:08:23,Authentication,Unauthorized Access Attempt,192.168.1.83,10.0.0.7,admin,Critical,Unauthorized Access Attempt from 192.168.1.83 to 10.0.0.7 using user admin
2025-08-03 23:15:23,Application,Anomaly Detected,192.168.1.20,10.0.0.45,service_account,High,Anomaly Detected from 192.168.1.20 to 10.0.0.45 using user service_account
2025-08-04 13:35:23,Application,Suspicious File Executed,192.168.1.75,10.0.0.44,guest,Critical,Suspicious File Executed from 192.168.1.75 to 10.0.0.44 using user guest
2025-07-31 08:22:23,System,Login Failure,192.168.1.43,10.0.0.35,guest,High,Login Failure from 192.168.1.43 to 10.0.0.35 using user guest
2025-08-01 01:44:23,IDS,RDP Connection,192.168.1.20,10.0.0.26,guest,High,RDP Connection from 192.168.1.20 to 10.0.0.26 using user guest
2025-08-01 10:35:23,Firewall,Malware Signature Detected,192.168.1.15,10.0.0.25,service_account,High,Malware Signature Detected from 192.168.1.15 to 10.0.0.25 using user service_account
2025-08-01 11:32:23,Authentication,Malware Signature Detected,192.168.1.79,10.0.0.10,admin,Low,Malware Signature Detected from 192.168.1.79 to 10.0.0.10 using user admin
2025-08-01 19:39:23,IDS,Brute Force Attack,192.168.1.36,10.0.0.8,admin,High,Brute Force Attack from 192.168.1.36 to 10.0.0.8 using user admin
2025-08-02 03:48:23,Firewall,Login Success,192.168.1.11,10.0.0.17,guest,High,Login Success from 192.168.1.11 to 10.0.0.17 using user guest
2025-08-02 14:39:23,System,Unauthorized Access Attempt,192.168.1.4,10.0.0.34,service_account,Low,Unauthorized Access Attempt from 192.168.1.4 to 10.0.0.34 using user service_account
2025-08-02 13:09:23,System,Phishing Attempt,192.168.1.5,10.0.0.37,service_account,Low,Phishing Attempt from 192.168.1.5 to 10.0.0.37 using user service_account
2025-07-29 22:14:23,IDS,Port Scan Detected,192.168.1.83,10.0.0.28,guest,Critical,Port Scan Detected from 192.168.1.83 to 10.0.0.28 using user guest
2025-08-02 03:15:23,System,Suspicious File Executed,192.168.1.31,10.0.0.20,user1,Critical,Suspicious File Executed from 192.168.1.31 to 10.0.0.20 using user user1
2025-08-03 23:39:23,System,Brute Force Attack,192.168.1.55,10.0.0.46,admin,Low,Brute Force Attack from 192.168.1.55 to 10.0.0.46 using user admin
2025-07-31 21:26:23,System,Data Exfiltration,192.168.1.80,10.0.0.14,admin,Low,Data Exfiltration from 192.168.1.80 to 10.0.0.14 using user admin
2025-07-29 15:22:23,IDS,Privilege Escalation,192.168.1.49,10.0.0.49,admin,Medium,Privilege Escalation from 192.168.1.49 to 10.0.0.49 using user admin
2025-08-01 07:22:23,IDS,Port Scan Detected,192.168.1.23,10.0.0.34,root,High,Port Scan Detected from 192.168.1.23 to 10.0.0.34 using user root
2025-08-02 12:10:23,Authentication,Suspicious File Executed,192.168.1.44,10.0.0.21,service_account,Medium,Suspicious File Executed from 192.168.1.44 to 10.0.0.21 using user service_account
2025-08-02 03:04:23,Authentication,RDP Connection,192.168.1.50,10.0.0.2,service_account,Critical,RDP Connection from 192.168.1.50 to 10.0.0.2 using user service_account
2025-07-29 17:33:23,Authentication,Brute Force Attack,192.168.1.7,10.0.0.42,user1,Low,Brute Force Attack from 192.168.1.7 to 10.0.0.42 using user user1
2025-07-29 12:07:23,Authentication,Login Failure,192.168.1.4,10.0.0.32,service_account,High,Login Failure from 192.168.1.4 to 10.0.0.32 using user service_account
2025-07-30 00:47:23,Authentication,Login Success,192.168.1.71,10.0.0.1,guest,High,Login Success from 192.168.1.71 to 10.0.0.1 using user guest
2025-08-02 03:53:23,System,Malware Signature Detected,192.168.1.6,10.0.0.7,admin,High,Malware Signature Detected from 192.168.1.6 to 10.0.0.7 using user admin
2025-07-30 23:33:23,IDS,Privilege Escalation,192.168.1.74,10.0.0.21,guest,High,Privilege Escalation from 192.168.1.74 to 10.0.0.21 using user guest
2025-07-30 20:00:23,System,Data Exfiltration,192.168.1.29,10.0.0.9,guest,Medium,Data Exfiltration from 192.168.1.29 to 10.0.0.9 using user guest
2025-08-02 16:06:23,Application,Suspicious File Executed,192.168.1.87,10.0.0.43,service_account,Medium,Suspicious File Executed from 192.168.1.87 to 10.0.0.43 using user service_account
2025-08-04 04:55:23,Firewall,Login Success,192.168.1.88,10.0.0.27,user1,Low,Login Success from 192.168.1.88 to 10.0.0.27 using user user1
2025-08-04 03:13:23,IDS,Port Scan Detected,192.168.1.76,10.0.0.17,service_account,Low,Port Scan Detected from 192.168.1.76 to 10.0.0.17 using user service_account
2025-07-31 16:33:23,System,Login Success,192.168.1.6,10.0.0.9,service_account,Critical,Login Success from 192.168.1.6 to 10.0.0.9 using user service_account
2025-07-31 09:14:23,Application,Malware Signature Detected,192.168.1.59,10.0.0.23,guest,Medium,Malware Signature Detected from 192.168.1.59 to 10.0.0.23 using user guest
2025-08-01 08:03:23,Application,Login Success,192.168.1.19,10.0.0.5,guest,Medium,Login Success from 192.168.1.19 to 10.0.0.5 using user guest
2025-07-31 03:33:23,Authentication,Malware Signature Detected,192.168.1.53,10.0.0.2,admin,Low,Malware Signature Detected from 192.168.1.53 to 10.0.0.2 using user admin
2025-08-01 15:59:23,IDS,Brute Force Attack,192.168.1.50,10.0.0.30,admin,Critical,Brute Force Attack from 192.168.1.50 to 10.0.0.30 using user admin
2025-08-01 04:32:23,Authentication,Privilege Escalation,192.168.1.26,10.0.0.43,user1,Critical,Privilege Escalation from 192.168.1.26 to 10.0.0.43 using user user1
2025-08-03 13:12:23,Authentication,Data Exfiltration,192.168.1.26,10.0.0.46,root,Critical,Data Exfiltration from 192.168.1.26 to 10.0.0.46 using user root
2025-08-01 14:56:23,System,Login Success,192.168.1.67,10.0.0.2,guest,Low,Login Success from 192.168.1.67 to 10.0.0.2 using user guest
2025-08-04 06:36:23,IDS,Unauthorized Access Attempt,192.168.1.54,10.0.0.29,root,Critical,Unauthorized Access Attempt from 192.168.1.54 to 10.0.0.29 using user root
2025-07-30 11:35:23,Authentication,Brute Force Attack,192.168.1.71,10.0.0.8,service_account,Medium,Brute Force Attack from 192.168.1.71 to 10.0.0.8 using user service_account
2025-08-05 02:40:23,Firewall,Port Scan Detected,192.168.1.72,10.0.0.27,user1,High,Port Scan Detected from 192.168.1.72 to 10.0.0.27 using user user1
2025-07-31 00:49:23,Application,Unauthorized Access Attempt,192.168.1.66,10.0.0.11,root,High,Unauthorized Access Attempt from 192.168.1.66 to 10.0.0.11 using user root
2025-07-29 13:26:23,Firewall,Phishing Attempt,192.168.1.89,10.0.0.44,root,Low,Phishing Attempt from 192.168.1.89 to 10.0.0.44 using user root
2025-08-02 08:25:23,Application,RDP Connection,192.168.1.67,10.0.0.41,service_account,Critical,RDP Connection from 192.168.1.67 to 10.0.0.41 using user service_account
2025-07-30 04:43:23,Authentication,Anomaly Detected,192.168.1.45,10.0.0.44,root,Medium,Anomaly Detected from 192.168.1.45 to 10.0.0.44 using user root
2025-07-31 06:17:23,Authentication,Port Scan Detected,192.168.1.24,10.0.0.5,root,Medium,Port Scan Detected from 192.168.1.24 to 10.0.0.5 using user root
2025-07-30 04:54:23,Firewall,Suspicious File Executed,192.168.1.54,10.0.0.16,guest,High,Suspicious File Executed from 192.168.1.54 to 10.0.0.16 using user guest
2025-08-04 22:07:23,Firewall,Suspicious File Executed,192.168.1.46,10.0.0.1,user1,High,Suspicious File Executed from 192.168.1.46 to 10.0.0.1 using user user1
