timestamp,event_id,description,computer,account_name,severity,logon_type
2025-07-28 23:30:20,4697,A service was installed in the system,SRV01,svc-backup,Information,
2025-07-29 04:43:20,5156,The Windows Filtering Platform has permitted a connection,WEB01,svc-web,Warning,
2025-08-01 09:23:20,4722,A user account was enabled,EXCH01,guest,Error,
2025-07-30 11:43:20,4720,A user account was created,WEB01,svc-backup,Critical,
2025-08-02 10:44:20,4725,A user account was disabled,WEB01,admin,Warning,
2025-07-27 09:11:20,4722,A user account was enabled,EXCH01,svc-backup,Warning,
2025-07-25 03:26:20,4722,A user account was enabled,APP01,arnab,Critical,
2025-07-24 06:02:20,4688,A new process has been created,SRV01,svc-web,Critical,
2025-07-30 19:28:20,4688,A new process has been created,DC01,guest,Critical,
2025-08-02 09:59:20,4688,A new process has been created,DC01,arnab,Error,
2025-07-29 19:24:20,4720,A user account was created,WEB01,admin,Information,
2025-07-25 17:35:20,4697,A service was installed in the system,EXCH01,shreya,Warning,
2025-07-24 02:02:20,4648,A logon was attempted using explicit credentials,EXCH01,svc-backup,Information,Unlock
2025-07-23 09:19:20,5156,The Windows Filtering Platform has permitted a connection,WEB01,arnab,Error,
2025-07-30 09:44:20,4625,An account failed to log on,WEB01,admin,Critical,Service
2025-08-05 05:10:20,4688,A new process has been created,DC01,svc-web,Error,
2025-07-23 09:51:20,4697,A service was installed in the system,SRV01,arnab,Information,
2025-08-04 02:14:20,4688,A new process has been created,DC01,svc-backup,Error,
2025-08-05 05:08:20,4725,A user account was disabled,FILE01,svc-web,Information,
2025-07-22 15:45:20,1102,The audit log was cleared,SRV01,admin,Warning,
2025-08-01 06:18:20,1102,The audit log was cleared,APP01,shreya,Information,
2025-08-01 15:12:20,4648,A logon was attempted using explicit credentials,SRV01,admin,Warning,RemoteInteractive
2025-07-31 06:18:20,4697,A service was installed in the system,FILE01,svc-backup,Information,
2025-07-24 02:38:20,4625,An account failed to log on,APP01,arnab,Error,Network
2025-08-02 22:21:20,1102,The audit log was cleared,FILE01,svc-backup,Information,
2025-08-03 22:56:20,4688,A new process has been created,SRV01,svc-web,Error,
2025-07-24 05:56:20,4697,A service was installed in the system,APP01,shreya,Information,
2025-07-30 03:23:20,1102,The audit log was cleared,EXCH01,svc-backup,Error,
2025-07-27 19:20:20,1102,The audit log was cleared,SRV01,svc-backup,Warning,
2025-07-29 11:55:20,4624,An account was successfully logged on,EXCH01,svc-web,Critical,Batch
2025-07-22 16:24:20,4624,An account was successfully logged on,DC01,svc-backup,Warning,Batch
2025-08-02 15:02:20,4697,A service was installed in the system,WEB01,arnab,Error,
2025-07-23 04:01:20,4697,A service was installed in the system,APP01,arnab,Warning,
2025-07-27 01:57:20,4722,A user account was enabled,DC01,shreya,Error,
2025-07-31 17:46:20,4725,A user account was disabled,DC01,guest,Critical,
2025-08-03 00:28:20,5156,The Windows Filtering Platform has permitted a connection,SRV01,guest,Information,
2025-08-03 19:34:20,5156,The Windows Filtering Platform has permitted a connection,SRV01,admin,Information,
2025-07-30 21:23:20,5156,The Windows Filtering Platform has permitted a connection,WEB01,svc-backup,Warning,
2025-08-03 18:54:20,5156,The Windows Filtering Platform has permitted a connection,WEB01,shreya,Critical,
2025-07-25 08:57:20,4625,An account failed to log on,WEB01,shreya,Information,Service
2025-08-02 14:14:20,4648,A logon was attempted using explicit credentials,WEB01,shreya,Information,RemoteInteractive
2025-07-27 16:18:20,4697,A service was installed in the system,SRV01,arnab,Error,
2025-07-29 00:25:20,4625,An account failed to log on,DC01,arnab,Warning,Interactive
2025-07-25 16:12:20,1102,The audit log was cleared,SRV01,guest,Information,
2025-07-29 00:19:20,4720,A user account was created,WEB01,admin,Error,
2025-08-03 02:10:20,4625,An account failed to log on,DC01,shreya,Information,RemoteInteractive
2025-08-03 20:21:20,4688,A new process has been created,APP01,shreya,Critical,
2025-07-25 19:49:20,4722,A user account was enabled,EXCH01,guest,Information,
2025-08-03 05:00:20,4688,A new process has been created,WEB01,svc-backup,Critical,
2025-08-01 23:09:20,4624,An account was successfully logged on,WEB01,shreya,Error,Network
2025-07-23 08:33:20,4624,An account was successfully logged on,FILE01,admin,Warning,Network
2025-07-25 15:42:20,4625,An account failed to log on,DC01,svc-web,Critical,Batch
2025-07-22 17:05:20,4624,An account was successfully logged on,EXCH01,arnab,Critical,Interactive
2025-07-22 22:41:20,4725,A user account was disabled,WEB01,guest,Error,
2025-08-05 01:51:20,5156,The Windows Filtering Platform has permitted a connection,FILE01,svc-backup,Information,
2025-07-29 17:05:20,4722,A user account was enabled,EXCH01,svc-backup,Error,
2025-07-27 22:44:20,4688,A new process has been created,FILE01,shreya,Information,
2025-08-04 08:03:20,4625,An account failed to log on,FILE01,arnab,Critical,Network
2025-07-28 09:19:20,4722,A user account was enabled,FILE01,svc-backup,Warning,
2025-07-27 03:42:20,1102,The audit log was cleared,WEB01,shreya,Error,
2025-07-31 23:16:20,4725,A user account was disabled,SRV01,arnab,Critical,
2025-07-23 06:00:20,4697,A service was installed in the system,SRV01,admin,Information,
2025-07-28 17:10:20,4624,An account was successfully logged on,WEB01,arnab,Warning,Unlock
2025-07-30 20:48:20,4720,A user account was created,SRV01,admin,Error,
2025-07-28 06:01:20,4697,A service was installed in the system,DC01,admin,Critical,
2025-07-24 22:30:20,4688,A new process has been created,WEB01,svc-web,Information,
2025-07-28 09:53:20,4697,A service was installed in the system,DC01,arnab,Information,
2025-07-23 00:29:20,4625,An account failed to log on,DC01,guest,Warning,Service
2025-07-31 08:30:20,5156,The Windows Filtering Platform has permitted a connection,FILE01,guest,Critical,
2025-07-27 08:46:20,5156,The Windows Filtering Platform has permitted a connection,WEB01,svc-web,Error,
2025-08-03 05:14:20,4697,A service was installed in the system,FILE01,svc-backup,Warning,
2025-08-01 05:26:20,4648,A logon was attempted using explicit credentials,DC01,guest,Critical,RemoteInteractive
2025-07-31 16:40:20,4648,A logon was attempted using explicit credentials,SRV01,shreya,Critical,Interactive
2025-07-25 03:12:20,5156,The Windows Filtering Platform has permitted a connection,WEB01,guest,Critical,
2025-07-27 23:19:20,1102,The audit log was cleared,EXCH01,admin,Information,
2025-07-29 04:12:20,4697,A service was installed in the system,WEB01,shreya,Warning,
2025-07-30 20:57:20,4722,A user account was enabled,WEB01,admin,Information,
2025-07-28 12:46:20,4625,An account failed to log on,WEB01,shreya,Information,Interactive
2025-07-25 17:11:20,4625,An account failed to log on,APP01,admin,Information,Unlock
2025-07-31 05:08:20,4688,A new process has been created,DC01,svc-backup,Information,
2025-08-01 04:00:20,4697,A service was installed in the system,FILE01,arnab,Error,
2025-08-04 19:59:20,1102,The audit log was cleared,APP01,svc-backup,Error,
2025-08-04 14:20:20,4625,An account failed to log on,DC01,svc-web,Critical,Network
2025-07-23 02:27:20,4725,A user account was disabled,FILE01,svc-backup,Error,
2025-08-03 09:33:20,4722,A user account was enabled,EXCH01,guest,Information,
2025-07-24 18:34:20,4624,An account was successfully logged on,WEB01,admin,Information,RemoteInteractive
2025-07-23 15:47:20,4648,A logon was attempted using explicit credentials,EXCH01,guest,Information,RemoteInteractive
2025-07-29 04:09:20,5156,The Windows Filtering Platform has permitted a connection,APP01,guest,Information,
2025-07-26 01:35:20,4697,A service was installed in the system,APP01,svc-backup,Information,
2025-07-23 18:23:20,4697,A service was installed in the system,FILE01,svc-web,Information,
2025-07-24 20:55:20,4725,A user account was disabled,WEB01,shreya,Error,
2025-08-02 22:41:20,4725,A user account was disabled,FILE01,admin,Warning,
2025-08-04 15:46:20,4688,A new process has been created,DC01,guest,Critical,
2025-08-02 22:29:20,5156,The Windows Filtering Platform has permitted a connection,EXCH01,guest,Warning,
2025-08-02 07:25:20,4625,An account failed to log on,EXCH01,admin,Error,Unlock
2025-07-31 15:02:20,4688,A new process has been created,DC01,arnab,Warning,
2025-07-26 05:13:20,4625,An account failed to log on,WEB01,guest,Information,Service
2025-07-30 12:10:20,4722,A user account was enabled,APP01,guest,Critical,
2025-07-27 01:55:20,4720,A user account was created,FILE01,svc-backup,Information,
2025-07-24 17:51:20,5156,The Windows Filtering Platform has permitted a connection,APP01,shreya,Error,
2025-07-25 06:23:20,1102,The audit log was cleared,APP01,shreya,Warning,
2025-08-04 08:36:20,4697,A service was installed in the system,APP01,svc-backup,Warning,
2025-07-23 13:39:20,4720,A user account was created,FILE01,svc-backup,Critical,
2025-07-26 16:09:20,4722,A user account was enabled,DC01,guest,Critical,
2025-07-29 08:36:20,4624,An account was successfully logged on,EXCH01,svc-backup,Critical,Interactive
2025-08-02 03:42:20,1102,The audit log was cleared,APP01,svc-web,Information,
2025-07-31 08:17:20,4697,A service was installed in the system,FILE01,arnab,Critical,
2025-07-24 23:53:20,4624,An account was successfully logged on,APP01,shreya,Error,Unlock
2025-08-05 06:18:20,5156,The Windows Filtering Platform has permitted a connection,SRV01,svc-backup,Warning,
2025-08-03 15:01:20,4688,A new process has been created,FILE01,svc-web,Critical,
2025-07-25 11:49:20,4725,A user account was disabled,DC01,shreya,Warning,
2025-08-04 06:50:20,1102,The audit log was cleared,DC01,svc-web,Critical,
2025-07-28 04:14:20,4648,A logon was attempted using explicit credentials,DC01,svc-web,Error,Unlock
2025-08-05 06:21:20,4688,A new process has been created,WEB01,svc-web,Critical,
2025-08-04 01:04:20,4688,A new process has been created,DC01,admin,Critical,
2025-07-24 17:10:20,4625,An account failed to log on,WEB01,guest,Information,Batch
2025-07-30 01:45:20,4722,A user account was enabled,APP01,shreya,Warning,
2025-07-31 16:26:20,5156,The Windows Filtering Platform has permitted a connection,FILE01,shreya,Information,
2025-08-04 04:21:20,4625,An account failed to log on,EXCH01,arnab,Information,Service
2025-07-24 16:21:20,4697,A service was installed in the system,SRV01,admin,Information,
2025-08-03 22:21:20,4624,An account was successfully logged on,SRV01,admin,Warning,Unlock
2025-07-30 06:56:20,4725,A user account was disabled,FILE01,admin,Warning,
2025-08-05 04:09:20,4697,A service was installed in the system,EXCH01,svc-web,Information,
2025-07-26 08:13:20,4624,An account was successfully logged on,APP01,svc-backup,Information,RemoteInteractive
2025-07-23 00:11:20,4625,An account failed to log on,APP01,svc-backup,Information,Unlock
2025-07-27 09:18:20,4697,A service was installed in the system,SRV01,guest,Error,
2025-07-24 06:31:20,4697,A service was installed in the system,SRV01,shreya,Critical,
2025-07-24 22:38:20,5156,The Windows Filtering Platform has permitted a connection,EXCH01,shreya,Error,
2025-07-24 18:02:20,4648,A logon was attempted using explicit credentials,APP01,shreya,Critical,RemoteInteractive
2025-07-29 16:21:20,4697,A service was installed in the system,DC01,arnab,Critical,
2025-08-03 18:04:20,4648,A logon was attempted using explicit credentials,FILE01,shreya,Error,RemoteInteractive
2025-07-27 04:42:20,5156,The Windows Filtering Platform has permitted a connection,DC01,arnab,Information,
2025-07-30 05:04:20,4720,A user account was created,FILE01,guest,Warning,
2025-07-27 05:56:20,4720,A user account was created,APP01,svc-web,Critical,
2025-07-26 10:12:20,5156,The Windows Filtering Platform has permitted a connection,SRV01,guest,Information,
2025-08-02 01:04:20,4648,A logon was attempted using explicit credentials,EXCH01,svc-backup,Information,Batch
2025-07-26 20:08:20,1102,The audit log was cleared,DC01,admin,Critical,
2025-07-31 18:54:20,4688,A new process has been created,FILE01,guest,Warning,
2025-07-24 09:33:20,4625,An account failed to log on,APP01,arnab,Error,RemoteInteractive
2025-07-27 18:50:20,4624,An account was successfully logged on,WEB01,admin,Error,Interactive
2025-07-30 20:22:20,4722,A user account was enabled,SRV01,guest,Critical,
2025-07-26 14:57:20,4648,A logon was attempted using explicit credentials,WEB01,guest,Information,Unlock
2025-07-29 00:47:20,1102,The audit log was cleared,APP01,arnab,Error,
2025-08-01 02:15:20,4625,An account failed to log on,FILE01,svc-web,Information,Network
2025-07-28 14:17:20,4688,A new process has been created,WEB01,guest,Error,
2025-07-28 17:30:20,4697,A service was installed in the system,FILE01,guest,Error,
2025-07-31 21:33:20,5156,The Windows Filtering Platform has permitted a connection,DC01,admin,Information,
2025-07-29 18:28:20,1102,The audit log was cleared,FILE01,guest,Information,
2025-07-24 12:02:20,1102,The audit log was cleared,FILE01,svc-backup,Information,
2025-07-31 13:47:20,1102,The audit log was cleared,DC01,svc-web,Information,
2025-08-04 07:26:20,4720,A user account was created,WEB01,svc-backup,Critical,
2025-08-01 20:06:20,4725,A user account was disabled,EXCH01,svc-backup,Critical,
2025-08-03 05:21:20,4648,A logon was attempted using explicit credentials,WEB01,svc-web,Warning,Unlock
2025-07-22 19:33:20,5156,The Windows Filtering Platform has permitted a connection,EXCH01,admin,Error,
2025-07-22 21:30:20,4722,A user account was enabled,WEB01,svc-backup,Error,
2025-07-29 08:17:20,4624,An account was successfully logged on,DC01,shreya,Error,Unlock
2025-07-24 12:38:20,4624,An account was successfully logged on,WEB01,admin,Warning,Network
2025-08-05 04:33:20,4648,A logon was attempted using explicit credentials,APP01,arnab,Error,Network
2025-08-01 02:47:20,4625,An account failed to log on,FILE01,shreya,Information,Service
2025-08-04 17:52:20,1102,The audit log was cleared,SRV01,svc-web,Error,
2025-07-29 13:04:20,4697,A service was installed in the system,APP01,arnab,Information,
2025-08-03 02:52:20,4688,A new process has been created,SRV01,svc-web,Information,
2025-07-27 02:32:20,4625,An account failed to log on,DC01,arnab,Warning,Network
2025-08-01 05:40:20,4648,A logon was attempted using explicit credentials,FILE01,svc-backup,Error,RemoteInteractive
2025-08-03 17:37:20,1102,The audit log was cleared,EXCH01,svc-web,Critical,
2025-07-22 22:36:20,4722,A user account was enabled,APP01,svc-backup,Error,
2025-08-02 11:29:20,5156,The Windows Filtering Platform has permitted a connection,APP01,svc-backup,Critical,
2025-07-31 19:06:20,4624,An account was successfully logged on,WEB01,svc-backup,Information,Interactive
2025-08-04 15:48:20,4725,A user account was disabled,EXCH01,admin,Error,
2025-07-31 00:47:20,4725,A user account was disabled,SRV01,svc-backup,Warning,
2025-07-25 03:06:20,1102,The audit log was cleared,FILE01,svc-web,Critical,
2025-08-03 04:31:20,4697,A service was installed in the system,EXCH01,arnab,Critical,
2025-07-30 04:43:20,1102,The audit log was cleared,FILE01,admin,Critical,
2025-08-01 11:18:20,1102,The audit log was cleared,DC01,admin,Error,
2025-07-29 15:11:20,4697,A service was installed in the system,APP01,guest,Information,
2025-08-02 20:34:20,4624,An account was successfully logged on,APP01,guest,Information,Interactive
2025-08-01 15:43:20,4688,A new process has been created,WEB01,admin,Warning,
2025-07-24 15:33:20,5156,The Windows Filtering Platform has permitted a connection,WEB01,svc-web,Critical,
2025-07-25 18:45:20,4648,A logon was attempted using explicit credentials,FILE01,svc-backup,Error,Batch
2025-07-29 12:55:20,1102,The audit log was cleared,SRV01,shreya,Warning,
2025-08-02 04:55:20,4624,An account was successfully logged on,WEB01,svc-backup,Warning,RemoteInteractive
2025-07-31 05:09:20,4725,A user account was disabled,WEB01,arnab,Information,
2025-07-31 19:51:20,4688,A new process has been created,WEB01,arnab,Error,
2025-07-29 13:38:20,4722,A user account was enabled,FILE01,svc-web,Error,
2025-07-28 07:29:20,4624,An account was successfully logged on,WEB01,admin,Information,Network
2025-08-03 05:09:20,4648,A logon was attempted using explicit credentials,EXCH01,guest,Error,Unlock
2025-07-25 11:12:20,4625,An account failed to log on,FILE01,arnab,Error,RemoteInteractive
2025-07-28 19:51:20,4688,A new process has been created,FILE01,guest,Warning,
2025-07-23 19:28:20,4625,An account failed to log on,DC01,svc-web,Error,Network
2025-07-30 00:05:20,4725,A user account was disabled,DC01,guest,Critical,
2025-08-01 02:13:20,4697,A service was installed in the system,WEB01,svc-web,Information,
2025-07-29 08:18:20,4697,A service was installed in the system,FILE01,shreya,Error,
2025-08-05 02:12:20,4725,A user account was disabled,SRV01,guest,Error,
2025-08-04 08:51:20,4624,An account was successfully logged on,SRV01,svc-web,Error,Unlock
2025-07-23 12:44:20,1102,The audit log was cleared,EXCH01,arnab,Warning,
2025-07-24 01:29:20,5156,The Windows Filtering Platform has permitted a connection,WEB01,svc-backup,Information,
2025-07-31 13:43:20,5156,The Windows Filtering Platform has permitted a connection,FILE01,svc-backup,Information,
2025-07-29 05:47:20,4688,A new process has been created,FILE01,svc-web,Critical,
2025-07-26 12:42:20,4722,A user account was enabled,SRV01,svc-web,Warning,
2025-08-04 15:55:20,4648,A logon was attempted using explicit credentials,FILE01,admin,Error,Batch
2025-08-02 12:09:20,4625,An account failed to log on,FILE01,guest,Error,Batch
2025-07-26 03:17:20,4720,A user account was created,FILE01,guest,Critical,
2025-08-04 02:11:20,4625,An account failed to log on,SRV01,svc-backup,Error,Unlock
2025-07-28 05:38:20,4625,An account failed to log on,SRV01,shreya,Error,Interactive
2025-08-04 01:31:20,4697,A service was installed in the system,APP01,svc-web,Critical,
2025-08-02 09:28:20,4648,A logon was attempted using explicit credentials,EXCH01,admin,Warning,Unlock
2025-07-25 16:47:20,4697,A service was installed in the system,FILE01,svc-web,Error,
2025-07-30 17:04:20,4688,A new process has been created,DC01,shreya,Critical,
2025-08-02 19:57:20,4648,A logon was attempted using explicit credentials,WEB01,shreya,Error,Unlock
2025-07-25 22:24:20,4725,A user account was disabled,WEB01,arnab,Information,
2025-07-29 14:58:20,4688,A new process has been created,SRV01,svc-web,Warning,
2025-07-23 07:31:20,4720,A user account was created,APP01,admin,Information,
2025-07-23 10:35:20,4648,A logon was attempted using explicit credentials,SRV01,shreya,Error,Batch
2025-08-01 06:54:20,4722,A user account was enabled,WEB01,shreya,Information,
2025-08-02 10:19:20,4722,A user account was enabled,DC01,svc-backup,Critical,
2025-08-03 22:36:20,4725,A user account was disabled,WEB01,arnab,Critical,
2025-07-26 11:17:20,4624,An account was successfully logged on,FILE01,arnab,Information,Batch
2025-07-30 03:07:20,4697,A service was installed in the system,SRV01,svc-backup,Warning,
2025-07-23 20:00:20,4720,A user account was created,EXCH01,guest,Critical,
2025-07-24 22:21:20,4625,An account failed to log on,WEB01,svc-web,Critical,Network
2025-08-03 11:18:20,4688,A new process has been created,WEB01,guest,Error,
2025-08-03 18:48:20,4720,A user account was created,EXCH01,svc-web,Information,
2025-07-28 21:01:20,4625,An account failed to log on,EXCH01,admin,Error,RemoteInteractive
2025-07-28 15:07:20,4697,A service was installed in the system,EXCH01,admin,Information,
2025-07-25 07:47:20,4722,A user account was enabled,FILE01,guest,Warning,
2025-08-03 13:29:20,4725,A user account was disabled,DC01,arnab,Critical,
2025-08-02 03:22:20,4722,A user account was enabled,FILE01,guest,Error,
2025-07-26 01:41:20,4625,An account failed to log on,WEB01,arnab,Critical,Unlock
2025-08-04 00:20:20,5156,The Windows Filtering Platform has permitted a connection,DC01,shreya,Error,
2025-07-22 19:23:20,4688,A new process has been created,APP01,arnab,Critical,
2025-07-23 09:56:20,4722,A user account was enabled,FILE01,arnab,Warning,
2025-08-04 11:40:20,4722,A user account was enabled,WEB01,shreya,Critical,
2025-08-02 21:41:20,4722,A user account was enabled,APP01,svc-backup,Information,
2025-07-24 17:28:20,1102,The audit log was cleared,APP01,shreya,Error,
2025-07-26 22:05:20,1102,The audit log was cleared,DC01,shreya,Information,
2025-07-29 22:40:20,4697,A service was installed in the system,SRV01,shreya,Warning,
2025-08-03 01:56:20,4720,A user account was created,APP01,shreya,Information,
2025-07-29 02:19:20,4697,A service was installed in the system,APP01,arnab,Warning,
2025-07-30 10:36:20,4688,A new process has been created,FILE01,guest,Error,
2025-07-24 11:06:20,1102,The audit log was cleared,APP01,svc-web,Information,
2025-07-29 01:36:20,1102,The audit log was cleared,EXCH01,shreya,Warning,
2025-08-02 13:41:20,4725,A user account was disabled,DC01,svc-backup,Information,
2025-08-01 06:45:20,4624,An account was successfully logged on,DC01,svc-web,Critical,Network
2025-08-02 15:59:20,4697,A service was installed in the system,WEB01,shreya,Warning,
2025-07-28 05:46:20,4648,A logon was attempted using explicit credentials,SRV01,svc-backup,Warning,Service
2025-07-31 04:37:20,4697,A service was installed in the system,DC01,arnab,Warning,
2025-08-03 10:51:20,4624,An account was successfully logged on,DC01,admin,Critical,Batch
2025-07-27 18:39:20,1102,The audit log was cleared,FILE01,svc-web,Critical,
2025-08-04 21:55:20,4725,A user account was disabled,SRV01,shreya,Information,
2025-07-26 01:11:20,1102,The audit log was cleared,SRV01,arnab,Information,
2025-07-28 00:20:20,4725,A user account was disabled,WEB01,admin,Error,
2025-07-25 15:40:20,5156,The Windows Filtering Platform has permitted a connection,WEB01,svc-backup,Error,
2025-07-28 22:21:20,4697,A service was installed in the system,FILE01,svc-backup,Error,
2025-07-28 11:52:20,4648,A logon was attempted using explicit credentials,DC01,shreya,Information,Batch
2025-07-28 22:23:20,4625,An account failed to log on,APP01,svc-web,Warning,RemoteInteractive
2025-07-28 17:58:20,4697,A service was installed in the system,SRV01,shreya,Error,
2025-08-04 12:59:20,4725,A user account was disabled,APP01,arnab,Information,
2025-07-29 15:23:20,4624,An account was successfully logged on,APP01,svc-backup,Information,Interactive
2025-08-02 14:06:20,4624,An account was successfully logged on,APP01,guest,Information,Unlock
2025-07-25 21:43:20,4720,A user account was created,EXCH01,svc-web,Error,
2025-07-24 08:14:20,4722,A user account was enabled,DC01,svc-web,Critical,
2025-07-29 11:46:20,4624,An account was successfully logged on,WEB01,arnab,Critical,Batch
2025-07-25 17:23:20,4688,A new process has been created,WEB01,admin,Warning,
2025-07-24 08:33:20,4625,An account failed to log on,DC01,guest,Critical,Service
2025-07-29 11:35:20,4648,A logon was attempted using explicit credentials,FILE01,svc-web,Information,Network
2025-07-23 23:08:20,4648,A logon was attempted using explicit credentials,FILE01,arnab,Information,Service
2025-07-26 02:41:20,4625,An account failed to log on,FILE01,arnab,Error,Batch
2025-07-31 03:14:20,4625,An account failed to log on,DC01,admin,Warning,Unlock
2025-08-04 02:14:20,4725,A user account was disabled,DC01,svc-backup,Information,
2025-07-30 19:15:20,4697,A service was installed in the system,EXCH01,svc-web,Warning,
2025-07-25 19:29:20,4624,An account was successfully logged on,WEB01,svc-backup,Information,Service
2025-07-23 17:02:20,4720,A user account was created,WEB01,guest,Critical,
2025-07-29 01:31:20,4624,An account was successfully logged on,DC01,guest,Warning,RemoteInteractive
2025-07-30 18:48:20,4697,A service was installed in the system,FILE01,arnab,Critical,
2025-07-31 01:43:20,4648,A logon was attempted using explicit credentials,SRV01,guest,Critical,Service
2025-07-28 09:43:20,1102,The audit log was cleared,SRV01,svc-web,Information,
2025-07-25 11:11:20,4624,An account was successfully logged on,DC01,svc-backup,Information,Unlock
2025-07-27 00:38:20,4625,An account failed to log on,EXCH01,svc-backup,Error,RemoteInteractive
2025-07-30 16:40:20,4648,A logon was attempted using explicit credentials,APP01,svc-web,Critical,Network
2025-07-28 10:37:20,4720,A user account was created,EXCH01,svc-web,Information,
2025-08-03 07:08:20,4720,A user account was created,DC01,svc-web,Error,
2025-07-30 11:34:20,4725,A user account was disabled,WEB01,arnab,Warning,
2025-07-26 07:41:20,5156,The Windows Filtering Platform has permitted a connection,SRV01,admin,Information,
2025-08-03 02:37:20,4624,An account was successfully logged on,EXCH01,shreya,Critical,Service
2025-07-25 19:33:20,5156,The Windows Filtering Platform has permitted a connection,EXCH01,admin,Information,
2025-07-24 15:27:20,1102,The audit log was cleared,EXCH01,svc-backup,Error,
2025-07-30 04:25:20,4697,A service was installed in the system,DC01,arnab,Critical,
2025-08-02 20:40:20,4624,An account was successfully logged on,FILE01,guest,Error,Service
2025-07-27 22:27:20,1102,The audit log was cleared,DC01,shreya,Error,
2025-07-26 11:23:20,4624,An account was successfully logged on,DC01,svc-backup,Information,Unlock
2025-07-31 03:38:20,5156,The Windows Filtering Platform has permitted a connection,FILE01,guest,Critical,
2025-07-27 05:21:20,4722,A user account was enabled,EXCH01,guest,Information,
2025-07-30 03:12:20,4624,An account was successfully logged on,FILE01,arnab,Warning,Interactive
2025-08-04 13:12:20,4625,An account failed to log on,WEB01,arnab,Information,Batch
2025-07-29 09:29:20,4648,A logon was attempted using explicit credentials,APP01,admin,Information,Batch
2025-07-26 13:31:20,4624,An account was successfully logged on,EXCH01,admin,Information,Interactive
2025-07-27 08:51:20,4725,A user account was disabled,EXCH01,admin,Error,
2025-07-24 05:29:20,1102,The audit log was cleared,EXCH01,arnab,Warning,
2025-07-25 05:46:20,1102,The audit log was cleared,EXCH01,guest,Information,
2025-07-26 12:44:20,4624,An account was successfully logged on,EXCH01,guest,Error,Batch
2025-08-04 20:45:20,4625,An account failed to log on,DC01,svc-backup,Information,Network
2025-08-04 22:30:20,4625,An account failed to log on,SRV01,arnab,Critical,Service
2025-07-26 23:21:20,1102,The audit log was cleared,DC01,arnab,Error,
2025-07-27 11:43:20,1102,The audit log was cleared,SRV01,svc-web,Warning,
2025-07-26 10:51:20,4720,A user account was created,WEB01,guest,Information,
2025-07-27 20:31:20,4648,A logon was attempted using explicit credentials,FILE01,shreya,Error,Batch
2025-08-01 21:49:20,5156,The Windows Filtering Platform has permitted a connection,APP01,guest,Critical,
2025-08-02 19:22:20,4624,An account was successfully logged on,APP01,admin,Critical,Unlock
2025-07-27 23:43:20,4722,A user account was enabled,EXCH01,shreya,Error,
2025-07-23 03:06:20,4648,A logon was attempted using explicit credentials,EXCH01,guest,Information,Service
2025-07-24 01:56:20,4648,A logon was attempted using explicit credentials,DC01,arnab,Critical,Unlock
2025-07-31 16:58:20,4624,An account was successfully logged on,DC01,guest,Error,Service
2025-07-31 23:34:20,4722,A user account was enabled,FILE01,svc-backup,Critical,
2025-08-02 15:00:20,4688,A new process has been created,APP01,admin,Information,
2025-08-04 10:57:20,4725,A user account was disabled,EXCH01,admin,Warning,
2025-07-29 09:26:20,4625,An account failed to log on,APP01,shreya,Error,Service
2025-08-01 11:30:20,4725,A user account was disabled,SRV01,admin,Critical,
2025-08-05 00:38:20,4688,A new process has been created,DC01,guest,Critical,
2025-08-05 02:34:20,4725,A user account was disabled,APP01,shreya,Information,
2025-07-24 16:09:20,1102,The audit log was cleared,APP01,guest,Information,
2025-07-31 12:23:20,4722,A user account was enabled,SRV01,svc-web,Warning,
2025-08-03 21:19:20,4722,A user account was enabled,EXCH01,svc-web,Information,
2025-08-03 11:01:20,4688,A new process has been created,FILE01,svc-backup,Warning,
2025-08-01 17:02:20,4722,A user account was enabled,APP01,admin,Information,
2025-07-23 12:42:20,5156,The Windows Filtering Platform has permitted a connection,WEB01,shreya,Error,
2025-08-05 04:19:20,4648,A logon was attempted using explicit credentials,SRV01,svc-web,Error,Batch
2025-07-28 02:06:20,4688,A new process has been created,FILE01,svc-backup,Warning,
2025-07-25 02:08:20,4624,An account was successfully logged on,WEB01,admin,Critical,Service
2025-07-23 06:47:20,4697,A service was installed in the system,SRV01,svc-web,Critical,
2025-07-27 04:11:20,4625,An account failed to log on,WEB01,shreya,Information,Interactive
2025-07-26 06:50:20,4720,A user account was created,EXCH01,svc-web,Error,
2025-07-25 06:52:20,1102,The audit log was cleared,DC01,shreya,Information,
2025-07-29 01:11:20,4648,A logon was attempted using explicit credentials,DC01,svc-backup,Warning,Interactive
2025-07-31 06:44:20,4625,An account failed to log on,SRV01,arnab,Error,Network
2025-07-28 08:34:20,4720,A user account was created,WEB01,shreya,Critical,
2025-08-05 04:27:20,4725,A user account was disabled,SRV01,svc-backup,Warning,
2025-07-23 21:55:20,4722,A user account was enabled,EXCH01,arnab,Warning,
2025-08-02 16:09:20,4625,An account failed to log on,FILE01,guest,Error,Network
2025-07-25 20:17:20,4688,A new process has been created,EXCH01,svc-backup,Critical,
2025-07-28 05:13:20,5156,The Windows Filtering Platform has permitted a connection,EXCH01,guest,Error,
2025-08-02 22:09:20,1102,The audit log was cleared,DC01,svc-web,Critical,
2025-07-25 08:07:20,5156,The Windows Filtering Platform has permitted a connection,SRV01,svc-web,Warning,
2025-08-03 06:47:20,4648,A logon was attempted using explicit credentials,SRV01,admin,Warning,Service
